vert,x,y,z,X_up,X_down,y_up,y_down,z_up,z_down
106708,8,34,42,9,4,4,4,8,6
106709,9,34,42,7,6,2,1,3,10
106710,10,34,42,3,3,7,6,6,3
106711,11,34,42,4,9,6,4,5,10
106712,12,34,42,8,9,6,8,5,2
106713,13,34,42,3,1,5,10,8,7
106714,14,34,42,10,5,3,2,0,2
106715,15,34,42,0,4,1,5,0,7
106716,16,34,42,7,10,1,9,0,6
106717,17,34,42,5,2,10,2,6,3
106718,18,34,42,5,4,8,9,3,7
106719,19,34,42,10,3,7,0,0,3
106720,20,34,42,3,7,0,8,6,6
106721,21,34,42,7,4,5,10,10,6
106722,22,34,42,9,10,4,2,5,2
106723,23,34,42,1,7,4,8,0,8
106724,24,34,42,0,9,6,8,10,2
106725,25,34,42,1,8,1,9,7,5
106726,26,34,42,3,9,3,7,6,7
106727,27,34,42,7,0,10,8,3,2
106728,28,34,42,7,2,5,3,5,3
106729,29,34,42,0,6,2,5,2,7
106730,30,34,42,0,6,10,2,1,2
106731,31,34,42,2,3,10,0,8,2
106732,32,34,42,8,10,0,5,1,9
106733,33,34,42,10,5,9,8,6,8
106734,34,34,42,7,5,9,9,9,9
106735,35,34,42,1,8,10,9,6,2
106736,36,34,42,0,10,9,2,7,3
106737,37,34,42,10,9,9,9,9,1
106738,38,34,42,6,3,3,8,8,10
106739,39,34,42,9,5,4,7,3,5
106740,40,34,42,0,10,0,8,3,1
106741,41,34,42,5,0,9,4,8,9
106742,42,34,42,10,10,2,8,0,7
106743,43,34,42,3,6,2,9,10,0
106744,44,34,42,2,8,2,1,0,8
106745,45,34,42,4,7,9,4,7,0
106746,46,34,42,10,0,4,0,9,4
106747,47,34,42,6,3,1,5,6,5
106748,48,34,42,7,1,1,9,5,3
106749,49,34,42,10,9,5,8,0,7
106750,0,35,42,9,10,5,4,1,10
106751,1,35,42,6,7,10,4,3,10
106752,2,35,42,2,6,4,0,1,5
106753,3,35,42,6,3,2,2,9,2
106754,4,35,42,3,7,4,4,6,6
106755,5,35,42,4,5,1,1,9,0
106756,6,35,42,7,9,10,5,9,4
106757,7,35,42,7,0,1,8,10,1
106758,8,35,42,1,9,10,6,5,7
106759,9,35,42,10,8,6,4,6,9
106760,10,35,42,9,3,7,5,7,6
106761,11,35,42,1,0,3,4,9,5
106762,12,35,42,2,4,2,8,6,3
106763,13,35,42,2,3,8,1,10,2
106764,14,35,42,5,4,4,10,0,10
106765,15,35,42,8,7,5,3,2,5
106766,16,35,42,1,2,1,6,2,3
106767,17,35,42,9,6,3,9,5,2
106768,18,35,42,6,2,4,1,10,7
106769,19,35,42,0,3,6,6,0,8
106770,20,35,42,8,4,7,6,3,0
106771,21,35,42,1,9,3,8,7,2
106772,22,35,42,0,5,0,0,3,6
106773,23,35,42,10,6,8,5,7,6
106774,24,35,42,8,2,6,3,9,5
106775,25,35,42,2,0,4,3,3,5
106776,26,35,42,0,2,6,10,4,2
106777,27,35,42,2,8,8,7,6,5
106778,28,35,42,2,7,0,5,8,4
106779,29,35,42,3,2,2,10,3,8
106780,30,35,42,10,9,4,9,3,4
106781,31,35,42,8,6,5,6,7,7
106782,32,35,42,10,10,3,0,3,6
106783,33,35,42,3,10,3,3,1,6
106784,34,35,42,1,1,5,6,4,6
106785,35,35,42,9,2,4,9,7,0
106786,36,35,42,4,4,2,8,5,7
106787,37,35,42,7,2,6,9,10,0
106788,38,35,42,1,3,0,2,8,8
106789,39,35,42,6,3,4,8,1,10
106790,40,35,42,4,1,10,9,4,1
106791,41,35,42,0,6,2,4,8,6
106792,42,35,42,5,7,7,9,1,0
106793,43,35,42,6,1,1,1,5,5
106794,44,35,42,4,2,7,3,6,9
106795,45,35,42,3,8,5,7,7,7
106796,46,35,42,5,1,0,4,8,10
106797,47,35,42,2,9,7,5,3,0
106798,48,35,42,2,7,8,2,10,7
106799,49,35,42,7,6,5,9,9,4
106800,0,36,42,1,5,3,9,0,9
106801,1,36,42,7,10,10,8,7,7
106802,2,36,42,0,10,6,7,7,3
106803,3,36,42,6,7,1,2,3,8
106804,4,36,42,10,0,8,4,7,10
106805,5,36,42,0,5,2,2,4,1
106806,6,36,42,0,8,9,6,2,2
106807,7,36,42,10,9,7,10,1,9
106808,8,36,42,2,9,0,6,9,5
106809,9,36,42,10,6,9,3,0,0
106810,10,36,42,3,5,4,1,2,0
106811,11,36,42,9,1,0,2,6,0
106812,12,36,42,9,2,6,6,6,1
106813,13,36,42,6,2,1,9,4,3
106814,14,36,42,2,8,6,2,1,2
106815,15,36,42,2,5,9,5,10,9
106816,16,36,42,4,6,8,5,3,3
106817,17,36,42,2,4,5,2,10,5
106818,18,36,42,0,7,2,10,7,1
106819,19,36,42,1,3,3,7,9,7
106820,20,36,42,0,2,1,10,2,9
106821,21,36,42,3,5,7,8,7,4
106822,22,36,42,10,3,3,7,5,6
106823,23,36,42,8,0,2,9,8,0
106824,24,36,42,3,0,3,10,9,4
106825,25,36,42,1,10,5,5,8,1
106826,26,36,42,3,10,8,6,1,10
106827,27,36,42,4,2,2,8,10,0
106828,28,36,42,4,2,6,1,7,0
106829,29,36,42,7,8,7,10,0,10
106830,30,36,42,5,9,9,8,7,4
106831,31,36,42,9,1,4,3,1,0
106832,32,36,42,9,2,8,10,2,7
106833,33,36,42,0,10,6,9,7,10
106834,34,36,42,2,3,4,0,5,9
106835,35,36,42,5,6,6,10,1,10
106836,36,36,42,6,4,8,6,4,0
106837,37,36,42,1,4,4,4,10,2
106838,38,36,42,7,2,0,1,9,7
106839,39,36,42,9,4,0,5,8,8
106840,40,36,42,10,1,4,2,3,5
106841,41,36,42,2,9,9,2,7,2
106842,42,36,42,10,3,3,2,9,4
106843,43,36,42,3,2,6,10,8,3
106844,44,36,42,6,1,5,4,9,3
106845,45,36,42,7,4,9,10,7,1
106846,46,36,42,2,3,10,4,9,4
106847,47,36,42,0,3,10,7,7,7
106848,48,36,42,10,0,9,2,1,9
106849,49,36,42,10,5,8,10,0,0
106850,0,37,42,8,2,0,1,4,2
106851,1,37,42,0,6,0,9,2,8
106852,2,37,42,1,10,2,3,2,10
106853,3,37,42,10,9,6,1,7,9
106854,4,37,42,8,9,6,5,4,1
106855,5,37,42,0,8,8,4,2,4
106856,6,37,42,4,4,5,3,10,10
106857,7,37,42,0,1,2,0,2,7
106858,8,37,42,5,10,10,7,1,2
106859,9,37,42,2,5,5,7,5,6
106860,10,37,42,8,1,2,6,1,8
106861,11,37,42,9,1,10,1,3,0
106862,12,37,42,3,4,10,4,4,6
106863,13,37,42,10,2,9,3,1,6
106864,14,37,42,3,8,5,7,4,3
106865,15,37,42,9,2,1,5,4,0
106866,16,37,42,9,10,4,10,7,10
106867,17,37,42,9,0,5,5,9,7
106868,18,37,42,8,3,10,8,8,5
106869,19,37,42,0,1,1,8,6,7
106870,20,37,42,5,1,4,9,7,0
106871,21,37,42,3,3,4,8,6,1
106872,22,37,42,1,9,5,10,1,0
106873,23,37,42,8,10,2,9,10,9
106874,24,37,42,10,3,10,10,4,3
106875,25,37,42,9,2,0,0,6,0
106876,26,37,42,3,1,2,7,8,6
106877,27,37,42,9,10,2,0,0,6
106878,28,37,42,0,1,3,0,2,2
106879,29,37,42,9,2,6,8,9,7
106880,30,37,42,2,0,4,0,7,6
106881,31,37,42,10,6,3,0,6,4
106882,32,37,42,1,8,7,9,6,9
106883,33,37,42,7,5,1,6,2,8
106884,34,37,42,5,9,0,6,6,9
106885,35,37,42,2,10,9,1,4,8
106886,36,37,42,1,10,4,3,5,6
106887,37,37,42,5,5,1,0,7,2
106888,38,37,42,9,5,5,1,2,3
106889,39,37,42,6,8,6,5,1,5
106890,40,37,42,8,4,9,3,1,0
106891,41,37,42,7,9,8,4,9,3
106892,42,37,42,4,6,10,0,6,3
106893,43,37,42,5,10,6,1,8,5
106894,44,37,42,8,1,1,7,10,1
106895,45,37,42,4,5,3,0,1,8
106896,46,37,42,0,3,1,3,4,10
106897,47,37,42,5,6,7,7,0,0
106898,48,37,42,0,4,0,8,7,7
106899,49,37,42,4,3,8,8,4,1
106900,0,38,42,0,2,7,9,5,1
106901,1,38,42,9,3,2,4,9,0
106902,2,38,42,5,10,2,1,8,7
106903,3,38,42,4,0,4,10,6,3
106904,4,38,42,7,9,9,2,4,4
106905,5,38,42,6,7,2,0,0,2
106906,6,38,42,10,3,2,3,5,9
106907,7,38,42,5,6,10,9,5,5
106908,8,38,42,4,7,8,1,4,4
106909,9,38,42,0,7,9,10,6,6
106910,10,38,42,8,0,5,6,8,2
106911,11,38,42,9,6,5,3,6,3
106912,12,38,42,4,8,2,7,7,2
106913,13,38,42,0,5,9,9,2,8
106914,14,38,42,10,10,8,10,6,9
106915,15,38,42,3,10,3,9,1,5
106916,16,38,42,5,0,5,4,3,10
106917,17,38,42,3,6,8,9,4,5
106918,18,38,42,2,2,2,2,3,3
106919,19,38,42,6,7,5,0,1,5
106920,20,38,42,10,1,3,8,7,7
106921,21,38,42,5,0,9,5,8,2
106922,22,38,42,1,10,4,7,7,6
106923,23,38,42,7,4,9,1,6,5
106924,24,38,42,0,3,0,0,1,3
106925,25,38,42,4,9,4,3,8,10
106926,26,38,42,7,0,0,9,7,8
106927,27,38,42,0,8,7,0,6,10
106928,28,38,42,5,8,9,9,4,8
106929,29,38,42,10,5,10,7,1,2
106930,30,38,42,4,8,8,8,7,3
106931,31,38,42,8,2,0,5,3,5
106932,32,38,42,0,10,1,7,1,4
106933,33,38,42,0,4,3,6,2,5
106934,34,38,42,2,0,1,1,1,2
106935,35,38,42,10,3,9,10,5,10
106936,36,38,42,10,7,0,6,4,1
106937,37,38,42,0,10,6,9,0,0
106938,38,38,42,8,4,10,0,4,10
106939,39,38,42,3,5,2,7,10,5
106940,40,38,42,7,9,10,5,7,7
106941,41,38,42,10,3,7,3,1,4
106942,42,38,42,6,2,10,10,0,1
106943,43,38,42,4,6,5,0,1,1
106944,44,38,42,0,8,10,2,3,1
106945,45,38,42,9,0,10,1,4,8
106946,46,38,42,7,0,8,6,3,6
106947,47,38,42,6,6,3,9,2,4
106948,48,38,42,0,9,4,9,5,0
106949,49,38,42,3,6,4,9,8,7
106950,0,39,42,7,2,6,2,1,6
106951,1,39,42,10,8,4,7,9,1
106952,2,39,42,5,0,4,9,2,0
106953,3,39,42,2,5,6,8,8,0
106954,4,39,42,9,2,9,6,3,7
106955,5,39,42,0,1,4,0,6,8
106956,6,39,42,2,6,10,10,1,9
106957,7,39,42,9,0,8,7,7,5
106958,8,39,42,5,0,2,2,7,3
106959,9,39,42,2,3,1,7,9,4
106960,10,39,42,2,2,9,0,8,10
106961,11,39,42,0,3,0,0,5,0
106962,12,39,42,4,2,0,5,6,9
106963,13,39,42,3,2,1,2,7,6
106964,14,39,42,3,4,4,10,3,1
106965,15,39,42,2,10,10,8,3,3
106966,16,39,42,9,4,6,10,4,10
106967,17,39,42,10,9,5,4,3,2
106968,18,39,42,8,1,7,10,3,10
106969,19,39,42,3,8,3,9,6,8
106970,20,39,42,8,2,5,2,5,6
106971,21,39,42,1,0,8,2,10,5
106972,22,39,42,9,2,6,8,2,3
106973,23,39,42,7,2,6,4,1,9
106974,24,39,42,2,10,4,1,9,2
106975,25,39,42,1,3,6,10,8,8
106976,26,39,42,9,8,7,6,0,7
106977,27,39,42,3,0,0,1,8,7
106978,28,39,42,10,6,7,0,10,9
106979,29,39,42,3,4,3,10,6,2
106980,30,39,42,8,7,5,2,6,1
106981,31,39,42,10,0,6,6,4,0
106982,32,39,42,5,10,4,1,4,6
106983,33,39,42,7,3,2,5,9,4
106984,34,39,42,8,4,0,5,0,4
106985,35,39,42,1,7,1,2,7,8
106986,36,39,42,8,2,2,0,4,7
106987,37,39,42,6,4,9,3,2,0
106988,38,39,42,3,0,4,5,7,6
106989,39,39,42,3,1,0,0,7,5
106990,40,39,42,0,5,6,8,7,2
106991,41,39,42,10,10,5,10,6,0
106992,42,39,42,2,1,1,8,4,0
106993,43,39,42,5,4,10,3,4,9
106994,44,39,42,4,6,1,5,8,1
106995,45,39,42,4,5,2,10,4,3
106996,46,39,42,3,4,1,4,1,6
106997,47,39,42,7,5,7,7,9,10
106998,48,39,42,4,1,5,6,10,0
106999,49,39,42,7,6,2,4,0,0
107000,0,40,42,1,8,1,9,4,7
107001,1,40,42,10,2,0,7,7,7
107002,2,40,42,3,4,7,5,6,4
107003,3,40,42,6,8,0,1,5,10
107004,4,40,42,8,5,4,10,10,8
107005,5,40,42,5,6,5,1,9,1
107006,6,40,42,1,3,10,0,3,1
107007,7,40,42,5,8,5,6,4,4
107008,8,40,42,4,2,8,5,10,2
107009,9,40,42,7,2,10,2,3,6
107010,10,40,42,4,5,6,6,1,0
107011,11,40,42,7,6,8,9,1,6
107012,12,40,42,10,1,9,6,10,10
107013,13,40,42,1,2,6,1,0,4
107014,14,40,42,7,5,3,1,6,3
107015,15,40,42,7,2,2,8,6,5
107016,16,40,42,3,2,2,1,3,8
107017,17,40,42,10,5,0,7,9,7
107018,18,40,42,3,10,8,6,4,0
107019,19,40,42,10,4,7,5,9,8
107020,20,40,42,7,1,2,5,5,10
107021,21,40,42,2,1,9,9,5,3
107022,22,40,42,1,8,8,3,1,7
107023,23,40,42,5,2,10,8,6,7
107024,24,40,42,1,7,6,7,6,3
107025,25,40,42,1,7,3,1,2,7
107026,26,40,42,3,8,5,1,6,8
107027,27,40,42,6,7,10,5,1,7
107028,28,40,42,7,3,4,1,3,2
107029,29,40,42,7,5,9,1,1,5
107030,30,40,42,7,0,5,3,10,2
107031,31,40,42,0,0,3,10,2,1
107032,32,40,42,7,2,8,10,5,2
107033,33,40,42,0,7,4,5,9,9
107034,34,40,42,5,7,10,2,6,8
107035,35,40,42,4,1,3,1,10,7
107036,36,40,42,6,2,4,1,6,9
107037,37,40,42,1,10,9,8,2,3
107038,38,40,42,0,5,6,0,2,6
107039,39,40,42,3,5,8,6,4,5
107040,40,40,42,10,0,5,6,3,6
107041,41,40,42,4,9,4,3,9,1
107042,42,40,42,4,5,8,5,10,9
107043,43,40,42,5,7,4,6,10,4
107044,44,40,42,2,9,0,8,5,10
107045,45,40,42,7,2,1,2,9,6
107046,46,40,42,10,8,10,2,0,5
107047,47,40,42,1,9,7,8,4,2
107048,48,40,42,9,9,1,9,10,6
107049,49,40,42,7,10,4,4,3,4
107050,0,41,42,5,0,10,1,7,4
107051,1,41,42,1,1,8,1,4,1
107052,2,41,42,5,2,8,3,8,4
107053,3,41,42,10,7,5,5,7,4
107054,4,41,42,0,3,10,7,6,7
107055,5,41,42,6,0,2,6,9,6
107056,6,41,42,9,10,8,1,1,2
107057,7,41,42,8,4,2,5,9,1
107058,8,41,42,5,9,4,4,7,1
107059,9,41,42,0,5,5,2,4,8
107060,10,41,42,0,6,9,0,3,4
107061,11,41,42,2,10,0,1,7,9
107062,12,41,42,8,2,2,9,7,7
107063,13,41,42,4,1,6,1,0,7
107064,14,41,42,7,8,2,4,2,7
107065,15,41,42,9,8,10,6,2,8
107066,16,41,42,2,7,0,5,0,7
107067,17,41,42,2,10,0,5,9,9
107068,18,41,42,3,7,1,0,5,2
107069,19,41,42,9,6,2,1,4,2
107070,20,41,42,5,10,3,9,5,0
107071,21,41,42,8,0,8,2,0,7
107072,22,41,42,0,9,9,0,0,1
107073,23,41,42,8,6,9,8,8,10
107074,24,41,42,1,10,6,1,7,6
107075,25,41,42,1,2,1,0,3,0
107076,26,41,42,8,10,8,7,1,9
107077,27,41,42,1,5,6,5,5,5
107078,28,41,42,1,10,8,8,7,7
107079,29,41,42,4,3,7,9,9,7
107080,30,41,42,7,3,0,4,10,2
107081,31,41,42,7,10,3,2,7,4
107082,32,41,42,4,7,5,10,5,5
107083,33,41,42,8,2,1,4,8,5
107084,34,41,42,3,3,9,0,6,2
107085,35,41,42,5,1,9,3,6,2
107086,36,41,42,9,0,2,6,6,6
107087,37,41,42,7,8,1,6,0,9
107088,38,41,42,5,8,2,4,3,9
107089,39,41,42,5,9,5,10,10,10
107090,40,41,42,7,4,5,1,0,4
107091,41,41,42,8,5,1,9,8,3
107092,42,41,42,3,0,6,4,10,6
107093,43,41,42,7,0,7,1,5,8
107094,44,41,42,2,9,4,5,9,8
107095,45,41,42,8,5,5,6,1,1
107096,46,41,42,9,7,9,10,8,8
107097,47,41,42,2,6,10,8,10,6
107098,48,41,42,5,9,4,1,0,7
107099,49,41,42,10,5,7,9,4,4
107100,0,42,42,9,7,0,8,3,10
107101,1,42,42,1,7,3,7,0,4
107102,2,42,42,3,9,3,2,0,5
107103,3,42,42,2,0,7,7,5,8
107104,4,42,42,4,1,3,10,2,6
107105,5,42,42,4,3,7,1,2,6
107106,6,42,42,3,9,7,10,3,7
107107,7,42,42,3,2,8,10,0,6
107108,8,42,42,10,3,3,0,8,1
107109,9,42,42,6,9,9,9,10,5
107110,10,42,42,7,7,8,0,6,2
107111,11,42,42,2,7,4,7,1,10
107112,12,42,42,4,1,0,10,6,8
107113,13,42,42,4,6,5,9,4,9
107114,14,42,42,4,7,7,8,4,6
107115,15,42,42,10,5,10,1,1,6
107116,16,42,42,4,10,3,10,3,0
107117,17,42,42,4,7,3,8,5,3
107118,18,42,42,9,4,2,10,6,0
107119,19,42,42,5,6,2,0,8,5
107120,20,42,42,8,6,6,4,8,7
107121,21,42,42,2,5,8,1,2,3
107122,22,42,42,4,7,4,3,2,10
107123,23,42,42,5,3,9,4,9,1
107124,24,42,42,0,0,1,6,4,8
107125,25,42,42,1,4,7,9,8,7
107126,26,42,42,7,9,7,9,5,7
107127,27,42,42,8,8,5,4,1,6
107128,28,42,42,9,5,7,10,1,6
107129,29,42,42,5,0,2,5,7,8
107130,30,42,42,7,5,4,7,2,7
107131,31,42,42,10,8,7,4,9,2
107132,32,42,42,10,6,4,4,0,0
107133,33,42,42,10,1,8,4,9,3
107134,34,42,42,3,3,0,9,2,8
107135,35,42,42,6,9,0,1,6,4
107136,36,42,42,1,10,6,5,7,10
107137,37,42,42,3,5,10,10,8,6
107138,38,42,42,8,1,10,6,8,3
107139,39,42,42,5,1,2,2,8,3
107140,40,42,42,3,2,7,2,5,2
107141,41,42,42,2,8,5,2,5,10
107142,42,42,42,6,10,2,0,10,2
107143,43,42,42,6,6,0,5,8,5
107144,44,42,42,4,0,1,2,6,6
107145,45,42,42,8,1,3,10,1,5
107146,46,42,42,7,3,1,3,4,4
107147,47,42,42,6,4,4,10,2,6
107148,48,42,42,8,6,4,0,6,9
107149,49,42,42,2,5,8,5,4,1
107150,0,43,42,2,4,4,2,6,10
107151,1,43,42,8,3,1,3,6,1
107152,2,43,42,1,5,10,1,4,0
107153,3,43,42,4,6,6,3,6,10
107154,4,43,42,10,0,1,4,4,1
107155,5,43,42,8,8,3,7,5,7
107156,6,43,42,9,1,6,0,3,2
107157,7,43,42,0,10,0,7,9,9
107158,8,43,42,7,6,10,7,1,6
107159,9,43,42,10,7,0,7,5,1
107160,10,43,42,3,6,8,2,1,8
107161,11,43,42,3,1,8,5,5,4
107162,12,43,42,0,7,4,6,10,0
107163,13,43,42,4,0,3,3,3,3
107164,14,43,42,6,6,0,4,10,8
107165,15,43,42,2,6,2,9,9,10
107166,16,43,42,1,0,10,2,1,4
107167,17,43,42,6,10,1,10,8,3
107168,18,43,42,4,10,3,9,5,8
107169,19,43,42,9,5,6,0,3,6
107170,20,43,42,8,3,1,5,8,9
107171,21,43,42,6,3,8,9,1,1
107172,22,43,42,5,9,5,8,3,8
107173,23,43,42,0,10,2,7,1,6
107174,24,43,42,4,6,3,10,9,1
107175,25,43,42,3,1,1,10,2,7
107176,26,43,42,10,8,0,0,3,6
107177,27,43,42,8,9,1,4,2,6
107178,28,43,42,2,1,3,4,9,3
107179,29,43,42,0,5,7,7,3,4
107180,30,43,42,7,7,4,5,9,2
107181,31,43,42,4,9,4,5,0,5
107182,32,43,42,10,8,7,0,6,8
107183,33,43,42,9,7,7,10,8,9
107184,34,43,42,0,1,5,5,2,10
107185,35,43,42,8,2,8,9,8,6
107186,36,43,42,3,0,0,7,10,3
107187,37,43,42,5,6,1,6,10,0
107188,38,43,42,10,2,6,1,3,8
107189,39,43,42,9,6,9,4,10,6
107190,40,43,42,8,4,3,8,8,9
107191,41,43,42,10,10,0,7,1,1
107192,42,43,42,8,4,3,4,5,8
107193,43,43,42,2,9,7,4,5,8
107194,44,43,42,0,9,2,6,7,1
107195,45,43,42,0,8,3,3,8,8
107196,46,43,42,0,5,10,7,2,10
107197,47,43,42,4,1,6,5,8,9
107198,48,43,42,7,0,7,0,3,0
107199,49,43,42,2,8,6,9,7,9
107200,0,44,42,4,4,0,1,1,7
107201,1,44,42,8,2,1,4,8,10
107202,2,44,42,0,0,0,2,6,10
107203,3,44,42,9,8,4,7,2,1
107204,4,44,42,1,3,10,5,9,10
107205,5,44,42,9,9,8,8,2,2
107206,6,44,42,10,4,6,3,7,2
107207,7,44,42,4,8,7,7,7,5
107208,8,44,42,0,4,2,10,0,9
107209,9,44,42,6,5,10,3,3,0
107210,10,44,42,9,5,10,9,6,3
107211,11,44,42,6,10,10,1,4,7
107212,12,44,42,5,6,4,0,8,7
107213,13,44,42,0,9,8,8,9,9
107214,14,44,42,7,3,5,7,1,1
107215,15,44,42,3,5,9,8,8,2
107216,16,44,42,9,8,9,6,7,0
107217,17,44,42,1,1,9,6,0,8
107218,18,44,42,10,4,7,4,10,8
107219,19,44,42,4,9,2,9,7,1
107220,20,44,42,4,1,7,7,9,3
107221,21,44,42,0,10,1,7,6,7
107222,22,44,42,3,7,4,1,0,8
107223,23,44,42,6,9,4,10,5,5
107224,24,44,42,2,9,0,4,8,2
107225,25,44,42,3,1,2,7,1,3
107226,26,44,42,0,7,2,7,7,1
107227,27,44,42,0,1,10,4,3,10
107228,28,44,42,9,6,10,2,6,5
107229,29,44,42,5,9,1,8,4,5
107230,30,44,42,10,9,7,6,5,4
107231,31,44,42,9,9,9,9,3,1
107232,32,44,42,0,6,2,1,1,5
107233,33,44,42,3,10,10,3,7,5
107234,34,44,42,1,9,9,2,6,6
107235,35,44,42,4,5,7,8,10,4
107236,36,44,42,1,5,3,9,10,5
107237,37,44,42,4,0,9,6,6,0
107238,38,44,42,8,9,10,5,2,6
107239,39,44,42,2,4,3,3,9,3
107240,40,44,42,0,0,8,10,7,3
107241,41,44,42,2,7,7,2,9,9
107242,42,44,42,2,9,4,10,1,6
107243,43,44,42,3,0,7,2,0,4
107244,44,44,42,8,4,3,2,1,2
107245,45,44,42,1,4,6,10,1,9
107246,46,44,42,5,7,1,0,7,9
107247,47,44,42,6,6,7,4,2,5
107248,48,44,42,7,0,7,1,5,7
107249,49,44,42,1,2,1,8,1,1
107250,0,45,42,3,8,7,3,7,9
107251,1,45,42,6,8,10,8,1,0
107252,2,45,42,8,4,0,8,9,4
107253,3,45,42,4,0,9,7,1,4
107254,4,45,42,9,2,9,2,10,4
107255,5,45,42,10,5,5,9,8,3
107256,6,45,42,5,1,8,9,1,7
107257,7,45,42,4,5,10,1,7,2
107258,8,45,42,8,4,2,9,9,2
107259,9,45,42,2,10,7,5,6,3
107260,10,45,42,4,8,4,9,0,0
107261,11,45,42,3,5,7,8,0,3
107262,12,45,42,2,4,10,5,4,5
107263,13,45,42,7,1,1,3,1,6
107264,14,45,42,2,7,0,5,9,7
107265,15,45,42,10,3,3,8,3,8
107266,16,45,42,1,2,8,5,5,7
107267,17,45,42,2,1,8,8,10,5
107268,18,45,42,2,6,7,4,5,7
107269,19,45,42,1,5,4,8,1,4
107270,20,45,42,6,8,9,8,5,8
107271,21,45,42,10,8,6,6,3,0
107272,22,45,42,10,3,4,5,7,2
107273,23,45,42,5,2,3,9,5,2
107274,24,45,42,8,4,3,7,4,0
107275,25,45,42,9,0,10,10,1,7
107276,26,45,42,2,4,3,10,9,2
107277,27,45,42,7,6,8,8,6,1
107278,28,45,42,3,4,4,5,6,10
107279,29,45,42,1,6,0,7,5,6
107280,30,45,42,5,1,3,5,1,6
107281,31,45,42,4,0,7,3,5,1
107282,32,45,42,8,9,7,1,9,5
107283,33,45,42,4,8,2,2,8,9
107284,34,45,42,1,10,8,3,0,4
107285,35,45,42,5,0,9,7,10,0
107286,36,45,42,2,5,6,7,4,6
107287,37,45,42,9,9,4,10,1,3
107288,38,45,42,10,6,6,10,5,1
107289,39,45,42,5,8,7,8,2,9
107290,40,45,42,9,9,10,5,7,6
107291,41,45,42,2,4,2,1,1,8
107292,42,45,42,0,4,10,8,0,3
107293,43,45,42,0,5,2,1,5,5
107294,44,45,42,8,4,5,2,7,3
107295,45,45,42,3,4,2,9,3,2
107296,46,45,42,4,10,9,3,1,5
107297,47,45,42,0,0,4,4,2,4
107298,48,45,42,10,3,2,7,3,3
107299,49,45,42,7,1,8,7,9,9
107300,0,46,42,2,5,3,8,5,4
107301,1,46,42,5,5,10,2,1,6
107302,2,46,42,4,2,9,9,4,0
107303,3,46,42,7,4,10,7,1,2
107304,4,46,42,9,6,8,4,1,9
107305,5,46,42,2,3,4,0,9,5
107306,6,46,42,3,3,8,4,1,10
107307,7,46,42,6,4,7,4,1,2
107308,8,46,42,1,1,0,2,7,7
107309,9,46,42,1,6,10,7,9,5
107310,10,46,42,6,7,10,8,6,5
107311,11,46,42,1,9,9,3,6,5
107312,12,46,42,2,9,3,6,1,8
107313,13,46,42,4,5,1,8,9,10
107314,14,46,42,7,8,0,5,2,10
107315,15,46,42,7,9,6,6,2,2
107316,16,46,42,0,8,8,9,4,9
107317,17,46,42,2,5,2,5,6,8
107318,18,46,42,6,1,9,6,10,6
107319,19,46,42,2,8,0,7,5,0
107320,20,46,42,0,9,0,8,2,7
107321,21,46,42,7,2,10,2,6,5
107322,22,46,42,6,4,10,7,1,0
107323,23,46,42,2,5,0,6,8,6
107324,24,46,42,9,8,9,6,4,4
107325,25,46,42,9,2,4,2,2,4
107326,26,46,42,4,7,1,10,10,1
107327,27,46,42,6,7,7,7,5,5
107328,28,46,42,9,2,5,10,7,0
107329,29,46,42,3,6,9,10,10,1
107330,30,46,42,10,1,0,5,4,2
107331,31,46,42,0,8,6,2,5,2
107332,32,46,42,6,8,0,8,0,10
107333,33,46,42,8,2,9,5,0,10
107334,34,46,42,8,5,1,1,9,10
107335,35,46,42,7,9,4,3,9,2
107336,36,46,42,8,10,4,6,7,8
107337,37,46,42,10,10,7,8,0,7
107338,38,46,42,3,3,1,9,0,2
107339,39,46,42,1,10,1,8,5,0
107340,40,46,42,2,2,4,8,3,7
107341,41,46,42,2,1,4,0,3,7
107342,42,46,42,10,5,4,2,4,8
107343,43,46,42,7,6,1,3,0,1
107344,44,46,42,2,3,2,9,10,5
107345,45,46,42,9,0,6,3,9,3
107346,46,46,42,10,9,0,0,4,3
107347,47,46,42,0,4,10,10,3,0
107348,48,46,42,9,3,0,7,3,2
107349,49,46,42,7,6,3,7,9,6
107350,0,47,42,2,4,1,9,2,3
107351,1,47,42,2,3,3,0,9,8
107352,2,47,42,7,6,3,3,2,2
107353,3,47,42,5,10,8,10,1,5
107354,4,47,42,2,9,5,4,3,3
107355,5,47,42,7,2,10,10,9,8
107356,6,47,42,7,8,9,10,1,5
107357,7,47,42,7,5,4,8,3,6
107358,8,47,42,8,4,5,0,3,3
107359,9,47,42,9,3,4,4,4,4
107360,10,47,42,3,9,2,2,0,3
107361,11,47,42,5,0,8,1,7,10
107362,12,47,42,4,5,9,6,2,4
107363,13,47,42,6,8,8,1,7,6
107364,14,47,42,3,3,6,0,5,3
107365,15,47,42,4,6,5,6,4,0
107366,16,47,42,5,0,0,10,7,6
107367,17,47,42,5,5,2,6,10,3
107368,18,47,42,8,7,5,4,9,3
107369,19,47,42,3,1,6,10,4,6
107370,20,47,42,10,6,10,9,8,7
107371,21,47,42,5,8,10,4,4,9
107372,22,47,42,10,7,8,2,9,0
